backers_count,id,pledged,static_usd_rate,s_category,g_category,staff_pick,state,country,month_launched,currency,usd_pledged,length_days,name_length,blurb_length,goal_$,funded_percentage,converted_pledged_amount
64,687136516,1825,1.29466262,388,17,0,1,9,7,5,0.000373069,0.269662921,0.168674699,0.601036269,0.000017471,0.000047122,0.000378476
301,135645941,19481.12,1,40,14,0,1,21,2,13,0.003075985,0.235955056,0.614457831,0.538860104,0.000149993,0.000045271,0.003075966
31,1256739065,1547,1,36,14,0,1,21,1,13,0.000244265,0.438202247,0.397590361,0.07253886,0.000014993,0.00003595,0.000244265
9,716974470,640,1,312,10,0,0,21,11,13,0.000101053,0.325842697,0.289156627,0.580310881,0.000149993,0.000001487,0.000101053
1,2053254438,1,0.74246326,51,16,0,0,3,3,1,0.000000117,0.662921348,0.542168675,0.616580311,0.000371224,0.000000001,0
134,1802242586,9258,1,48,18,1,1,21,4,13,0.001461798,0.325842697,0.373493976,0.357512953,0.000049993,0.000064542,0.001461798
83,2081816426,2595,1.56589359,48,18,0,1,9,2,5,0.000641608,0.325842697,0.602409639,0.445595855,0.00003914,0.000036182,0.000611372
136,17537715,11421.29,0.76216491,37,14,0,1,3,11,1,0.001374467,0.325842697,0.602409639,0.528497409,0.000057155,0.000053082,0.001357271
85,689335288,5806,1.32024879,262,9,0,1,9,7,5,0.001210328,0.224719101,0.337349398,0.248704663,0.000007914,0.000337305,0.001165586
3626,2068063777,817347,1,263,9,0,1,21,1,13,0.129055555,0.337078652,0.397590361,0.601036269,0.000499993,0.000569814,0.129055571
128,1103636201,21194,1.14576411,266,9,0,1,5,10,4,0.003834232,0.325842697,0.554216867,0.647668394,0.000229146,0.000036939,0.003814286
8,1554088453,640,1,25,1,0,1,21,6,13,0.000101053,0.325842697,0.228915663,0.67357513,0.000004993,0.000044618,0.000101053
18,1261192581,1604,1,43,14,0,1,21,3,13,0.000253265,0.168539326,0.13253012,0.647668394,0.000015983,0.000034967,0.000253265
16,946160678,2030,1,36,14,0,0,21,3,13,0.000320528,0.606741573,0.301204819,0.683937824,0.000064993,0.000010886,0.000320528
25,1870391244,7692,1.13227458,266,9,0,1,8,8,4,0.001375185,0.337078652,0.626506024,0.683937824,0.000084913,0.00003575,0.00183159
264,1523635644,8357,1,48,18,1,1,21,5,13,0.001319534,0.146067416,0.373493976,0.580310881,0.000059993,0.000048551,0.001319534
13,503910502,1795,1,25,1,0,0,21,11,13,0.000283423,0.842696629,0.421686747,0.632124352,0.000084993,0.000007361,0.000283423
1,1938482964,1,1.53992565,51,16,0,0,9,2,5,0.000000243,0.202247191,0.13253012,0.585492228,0.000030791,0.000000017,0.000000158
160,847410693,25519,1,313,10,1,1,21,9,13,0.00402934,0.426966292,0.530120482,0.652849741,0.000199993,0.000044477,0.00402934
4,1675957221,200,1,313,10,0,0,21,9,13,0.000031579,0.292134831,0.493975904,0.632124352,0.000599993,0.000000116,0.000031579
115,2069712655,8281,1,313,10,0,1,21,5,13,0.001307534,0.179775281,0.240963855,0.284974093,0.000059993,0.000048109,0.001307534
152,51426723,13843.36,1,43,14,0,1,21,1,13,0.002185807,0.258426966,0.325301205,0.683937824,0.000099993,0.000048255,0.00218575
32,1899150130,1220,1,281,17,0,1,21,4,13,0.000192633,0.662921348,0.180722892,0.658031088,0.000009993,0.000042526,0.000192633
31,853558811,3084.69,1,43,14,0,1,21,6,13,0.000487059,0.325842697,0.590361446,0.533678756,0.000029993,0.000035842,0.00048695
16,1324751249,500,1,43,14,0,1,21,2,13,0.000078948,0.292134831,0.373493976,0.663212435,0.000004993,0.000034858,0.000078948
30,1171932479,2778,1,36,14,0,1,21,8,13,0.000438634,0.325842697,0.542168675,0.642487047,0.000019993,0.000048417,0.000438634
18,1757804178,1114,1,36,14,0,0,21,8,13,0.000175896,0.325842697,0.361445783,0.466321244,0.000049993,0.000007766,0.000175896
136,1684407002,66315,0.10888618,280,15,1,1,19,11,11,0.001140131,0.337078652,0.686746988,0.367875648,0.000065325,0.000038526,0.001119954
59,165900206,2775,1,43,14,0,1,21,5,13,0.00043816,0.303370787,0.301204819,0.575129534,0.000014993,0.000064486,0.000438161
30,366396965,586,1.07411847,43,14,0,1,5,11,4,0.000099385,0.460674157,0.313253012,0.580310881,0.000004826,0.000045392,0.00009979
4,2144317357,311,1,25,1,0,0,21,1,13,0.000049106,0.494382022,0.156626506,0.668393782,0.000169993,0.000000638,0.000049106
2,512156512,2,1,312,10,0,0,21,1,13,0.000000316,0.651685393,0.34939759,0.626943005,0.000499993,0.000000001,0.000000316
15,2069762028,250,1,285,17,0,1,21,8,13,0.000039474,0.134831461,0.530120482,0.663212435,0.000002193,0.000039611,0.000039474
37,974834260,4080,1,36,14,0,1,21,11,13,0.000644214,0.325842697,0.240963855,0.575129534,0.000039993,0.000035555,0.000644214
238,1181508044,17784,1,37,14,0,1,21,1,13,0.002808017,0.325842697,0.445783133,0.409326425,0.000159993,0.000038744,0.002808017
106,134996844,18000,1,36,14,0,1,21,8,13,0.002842122,0.337078652,0.554216867,0.440414508,0.000179993,0.000034858,0.002842122
1,234688717,20,0.75032996,51,16,0,0,3,4,1,0.000002369,0.662921348,0.012048193,0.658031088,0.000120046,0.000000044,0.000002368
66,1846151312,2276,1.35642695,48,18,0,1,16,6,4,0.00048746,0.370786517,0.65060241,0.658031088,0.000027121,0.000039668,0.000486003
18,1654846771,395,1,262,9,0,1,21,9,13,0.000062369,0.337078652,0.554216867,0.67357513,0.000003593,0.000038246,0.000062369
27,1225896261,4805,1,36,14,0,1,21,7,13,0.000758689,0.494382022,0.554216867,0.601036269,0.000045993,0.000036411,0.000758689
8,1851269995,266,1,36,14,0,1,21,7,13,0.000042,0.662921348,0.397590361,0.694300518,0.000000093,0.000927211,0.000042
141,1126621382,11637,1,273,12,0,1,21,8,13,0.001837432,0.325842697,0.289156627,0.507772021,0.000049993,0.000081127,0.001837432
65,1920840998,2484,1,273,12,0,1,21,9,13,0.000392213,0.101123596,0.590361446,0.502590674,0.000019993,0.000043293,0.000392213
1,1136213343,1,1,266,9,0,0,21,2,13,0.000000158,0.101123596,0.698795181,0.678756477,0.000014993,0.000000023,0.000000158
77,1988803985,12938,1,43,14,0,1,21,10,13,0.002042854,0.662921348,0.21686747,0.295336788,0.000099993,0.000045099,0.002042854
32,1038025459,1241,1,313,10,0,0,21,2,13,0.000195949,0.325842697,0.120481928,0.689119171,0.000099993,0.000004326,0.000195949
337,1215496035,12642,1,273,12,0,1,21,3,13,0.001996117,0.325842697,0.602409639,0.678756477,0.000049993,0.000088134,0.001996117
21,1359227155,2506,1,48,18,0,1,21,11,13,0.000395687,0.662921348,0.43373494,0.585492228,0.000024993,0.000034941,0.000395687
35,199659845,10740,0.12221933,273,12,0,0,17,4,9,0.000207259,0.325842697,0.325301205,0.528497409,0.000158878,0.00000288,0.000206843
91,402343716,8388,1.12734361,48,18,0,1,16,4,4,0.001493086,0.325842697,0.638554217,0.316062176,0.00009018,0.000036548,0.001481535
38,804740994,2607,1,267,9,0,1,21,1,13,0.000411634,0.168539326,0.337349398,0.25388601,0.000004993,0.000181747,0.000411634
169,963711408,27788,1,43,14,0,1,21,11,13,0.004387605,0.505617978,0.698795181,0.663212435,0.000249993,0.000038745,0.004387606
470,310154289,37216,1,266,9,1,1,21,11,13,0.005876245,0.325842697,0.698795181,0.621761658,0.000149993,0.000086484,0.005876246
60,143557531,3510,1,43,14,0,1,21,8,13,0.000554214,0.438202247,0.554216867,0.487046632,0.000033993,0.000035985,0.000554214
146,991659806,5337,1,273,12,0,1,21,4,13,0.000842689,0.168539326,0.554216867,0.507772021,0.000039993,0.000046509,0.000842689
42,1619578875,1510,1.56448984,285,17,0,1,9,8,5,0.00037301,0.269662921,0.337349398,0.663212435,0.00002346,0.00003509,0.000368213
0,1495590103,0,1,312,10,0,0,21,2,13,0,0.325842697,0.590361446,0.689119171,0.000749993,0,0
1,2103969690,50,1,25,1,0,0,21,2,13,0.000007895,0.382022472,0.253012048,0.310880829,0.000034993,0.000000498,0.000007895
10,657880634,1080,1,25,1,0,0,21,12,13,0.000170527,0.471910112,0.060240964,0.678756477,0.000059993,0.000006274,0.000170527
53,1190755264,1827,1,273,12,0,1,21,10,13,0.000288475,0.325842697,0.43373494,0.67357513,0.000009993,0.000063685,0.000288475
0,526244563,0,1,313,10,0,0,21,8,13,0,0.325842697,0.56626506,0.352331606,0.000049993,0,0
77,1988803985,12938,1,43,14,0,1,21,10,13,0.002042854,0.662921348,0.21686747,0.295336788,0.000099993,0.000045099,0.002042854
25,480676004,1513,1,43,14,0,1,21,8,13,0.000238896,0.325842697,0.13253012,0.678756477,0.000009983,0.000052792,0.000238896
46,2006020459,2879,1,285,17,0,1,21,4,13,0.000454582,0.292134831,0.168674699,0.637305699,0.000008493,0.000118065,0.000454582
18,490878466,353,1.35021279,36,14,0,1,9,5,5,0.000075257,0.325842697,0.698795181,0.694300518,0.000004489,0.000036951,0.000073895
2,813598536,150,1,51,16,0,0,21,5,13,0.000023684,0.325842697,0.228915663,0.658031088,0.000099993,0.000000523,0.000023684
156,2044331622,11093,1,48,18,0,1,21,1,13,0.001751537,0.325842697,0.674698795,0.658031088,0.000098413,0.000039288,0.001751537
19,727150001,3900,1,43,14,0,1,21,8,13,0.000615793,0.325842697,0.614457831,0.663212435,0.000038993,0.000034858,0.000615793
58,1747329541,4415,0.76020364,276,15,0,1,3,9,1,0.000529945,0.460674157,0.13253012,0.150259067,0.000030401,0.000038474,0.000520424
212,105831841,24000,1,48,18,0,1,21,8,13,0.003789496,0.325842697,0.481927711,0.202072539,0.000239993,0.000034858,0.003789497
8,1462248110,179,1,273,12,0,0,21,5,13,0.000028263,0.325842697,0.65060241,0.694300518,0.000011993,0.0000052,0.000028263
23,5907372,6313,0.12281375,39,14,0,1,17,5,9,0.00012242,0.325842697,0.265060241,0.424870466,0.000006134,0.000044011,0.000123632
81,283601927,3215,1,48,18,1,1,21,3,13,0.000507635,0.325842697,0.698795181,0.67357513,0.000029993,0.000037356,0.000507635
14,515732745,3000,0.71431837,279,15,0,1,18,3,10,0.000338363,0.202247191,0.301204819,0.694300518,0.000021422,0.000034858,0.000333002
117,239040858,23201,1,284,17,0,1,21,1,13,0.003663338,0.662921348,0.397590361,0.554404145,0.000199993,0.000040437,0.003663338
80,105667704,36187,0.05380162,273,12,0,0,15,3,8,0.00030741,0.438202247,0.204819277,0.481865285,0.000020437,0.000033194,0.000308212
9,625854258,299,1,262,9,0,1,21,7,13,0.000047211,0.325842697,0.144578313,0.077720207,0.000002983,0.000034858,0.000047211
477,149297994,30468,0.74360002,266,9,0,1,3,5,1,0.003577285,0.460674157,0.65060241,0.683937824,0.000111533,0.000070803,0.003734075
3,1204596048,191.29,0.76048519,273,12,0,0,3,7,1,0.00002297,0.325842697,0.43373494,0.663212435,0.001140721,0.000000044,0.000023053
23,298179091,2150,1,25,1,0,0,21,5,13,0.000339476,0.325842697,0.530120482,0.694300518,0.000099993,0.000007494,0.000339476
45,1697011775,2895,1,313,10,0,1,21,5,13,0.000457108,0.325842697,0.469879518,0.683937824,0.000028493,0.000035408,0.000457108
125,687805793,8004.22,1,283,17,1,1,21,6,13,0.001263832,0.325842697,0.253012048,0.601036269,0.000069993,0.000039858,0.001263797
4,1039360818,21,1,313,10,0,1,21,7,13,0.000003316,0.325842697,0.120481928,0.683937824,0.000000093,0.000073201,0.000003316
2,1565037756,6,1.5329124,51,16,0,0,9,1,5,0.000001452,0.325842697,0.024096386,0.466321244,0.000001526,0.000002091,0.000001421
12,847017905,1000,1,278,15,0,1,21,5,13,0.000157896,0.325842697,0.168674699,0.658031088,0.000007993,0.000043572,0.000157896
81,1343788477,4172.32,0.72627812,262,9,0,1,1,11,0,0.000478466,0.325842697,0.325301205,0.264248705,0.000002172,0.00048479,0.000474792
51,1049030511,1560,1,273,12,0,1,21,1,13,0.000246317,0.325842697,0.554216867,0.176165803,0.000014993,0.000036252,0.000246317
73,1140261821,3756,1,276,15,0,1,21,11,13,0.000593056,0.168539326,0.698795181,0.595854922,0.000016993,0.000077015,0.000593056
7,393604262,375,1,48,18,0,1,21,6,13,0.000059211,0.382022472,0.626506024,0.658031088,0.000002993,0.000043572,0.000059211
10,115839325,406,1,25,1,0,0,21,3,13,0.000064106,0.325842697,0.361445783,0.652849741,0.000059993,0.000002359,0.000064106
21,600069160,2099,1,36,14,0,1,21,11,13,0.000331423,0.662921348,0.457831325,0.647668394,0.000019993,0.000036583,0.000331423
127,950536098,7362,1.56444333,36,14,0,1,9,6,5,0.001818553,0.359550562,0.361445783,0.621761658,0.000109504,0.00003666,0.001809169
5,1848233086,301,1.09787561,277,15,0,1,12,7,4,0.000052178,0.168539326,0.192771084,0.398963731,0.000002738,0.000041969,0.000052895
12,2115407809,3001,1,43,14,0,1,21,1,13,0.000473845,0.325842697,0.445783133,0.559585492,0.000029993,0.000034869,0.000473845
28,856777072,723,1,43,14,0,1,21,4,13,0.000114159,0.280898876,0.265060241,0.25388601,0.000004993,0.000050404,0.000114159
127,1698042397,6761,1,42,14,0,1,21,10,13,0.001067533,0.325842697,0.192771084,0.119170984,0.000059993,0.000039279,0.001067533
0,1231506744,0,1,313,10,0,0,21,12,13,0,0.325842697,0.325301205,0.626943005,0.000054993,0,0
71,1496838002,3930,1,283,17,0,1,21,5,13,0.00062053,0.348314607,0.481927711,0.668393782,0.000034993,0.00003914,0.00062053
14,2025399116,558,1,43,14,0,1,21,3,13,0.000088106,0.280898876,0.34939759,0.611398964,0.000004993,0.000038901,0.000088106
5,2085214795,258,1,25,1,0,0,21,11,13,0.000040737,0.325842697,0.686746988,0.663212435,0.000005993,0.000014989,0.000040737
1,1786608921,1,1,25,1,0,0,21,1,13,0.000000158,0.651685393,0.228915663,0.621761658,0.000052493,0.000000007,0.000000158
0,865420197,0,1,313,10,0,0,21,8,13,0,0.191011236,0.301204819,0.559585492,0.000000333,0,0
0,1427399343,0,0.89556062,51,16,0,0,3,3,1,0,0.662921348,0.698795181,0.668393782,0.000268661,0,0
1090,983269801,255669.5,1,312,10,1,1,21,9,13,0.040369108,0.325842697,0.614457831,0.440414508,0.000749993,0.000118827,0.040369034
34,1684758197,2585,1.53386231,285,17,1,1,9,4,5,0.000626062,0.325842697,0.626506024,0.683937824,0.000038339,0.000036043,0.000624004
24,1607377998,3266,1.16074994,266,9,0,0,7,11,4,0.000598584,0.528089888,0.65060241,0.424870466,0.000174105,0.00000759,0.000611372
36,252361071,2762,1.28909503,25,1,0,1,9,6,5,0.000562184,0.303370787,0.554216867,0.67357513,0.000034798,0.000035658,0.000566846
1,777362462,1,1,266,9,0,0,21,5,13,0.000000158,0.146067416,0.638554217,0.689119171,0.000005493,0.000000063,0.000000158
8,2083673859,2505,1,48,18,0,1,21,5,13,0.000395529,0.325842697,0.301204819,0.683937824,0.000024993,0.000034927,0.000395529
127,728521462,4249.29,0.76665011,273,12,0,0,3,10,1,0.00051438,0.325842697,0.204819277,0.528497409,0.000049825,0.000022788,0.000510161
1,705707389,16,1,313,10,0,1,21,7,13,0.000002526,0.325842697,0.204819277,0.238341969,0.000000143,0.000037181,0.000002526
50,2115737739,3031.33,1.33713615,285,17,0,1,9,12,5,0.000639999,0.224719101,0.325301205,0.689119171,0.000040107,0.000035222,0.000659372
32,1293567296,1113,1,48,18,0,1,21,8,13,0.000175738,0.314606742,0.578313253,0.658031088,0.000007993,0.000048496,0.000175738
19,765811718,1067,1,25,1,0,0,21,12,13,0.000168475,0.662921348,0.060240964,0.663212435,0.000044993,0.000008265,0.000168475
13,683954401,531,1,43,14,0,1,21,1,13,0.000083843,0.325842697,0.240963855,0.683937824,0.000004993,0.000037019,0.000083843
93,1042357094,3876,1,36,14,0,1,21,4,13,0.000612004,0.325842697,0.34939759,0.652849741,0.000029993,0.000045036,0.000612004
282,2045409487,27019.3,1,280,15,0,1,21,10,13,0.004266231,0.325842697,0.180722892,0.683937824,0.000269993,0.000034882,0.004266184
47,1369886380,2289,1,43,14,0,1,21,8,13,0.000361423,0.325842697,0.530120482,0.683937824,0.000020993,0.000037995,0.000361423
61,38010561,4672,1.42555536,266,9,0,1,9,6,5,0.001051616,0.224719101,0.373493976,0.668393782,0.000064143,0.00003619,0.000981322
90,1448886852,857.18,1,48,18,0,1,21,6,13,0.000135345,0.325842697,0.277108434,0.222797927,0.000002993,0.000099597,0.000135317
10,1905869853,1437,1,51,16,0,0,21,6,13,0.000226896,0.494382022,0.614457831,0.694300518,0.000047493,0.000010545,0.000226896
598,1057760169,31548,1,43,14,1,1,21,6,13,0.004981293,0.438202247,0.602409639,0.689119171,0.000169993,0.000064687,0.004981293
50,3686130,5715,1,48,18,0,1,21,7,13,0.000902374,0.325842697,0.518072289,0.580310881,0.000054993,0.00003622,0.000902374
173,1800340461,9925,1,43,14,1,1,21,11,13,0.001567115,0.370786517,0.43373494,0.626943005,0.000079993,0.000043245,0.001567115
557,1828899175,41418,1,322,14,1,1,21,1,13,0.006539723,0.325842697,0.481927711,0.21761658,0.000249993,0.000057749,0.006539724
476,552878970,20776.42,1,48,18,1,1,21,7,13,0.003280507,0.325842697,0.506024096,0.616580311,0.000149993,0.000048281,0.003280441
151,1765536688,10835,1,36,14,0,1,21,8,13,0.0017108,0.325842697,0.686746988,0.269430052,0.000089993,0.000041965,0.0017108
8,413235128,361,1.35460056,266,9,0,1,9,5,5,0.000077213,0.033707865,0.674698795,0.689119171,0.000002702,0.000062918,0.000077211
43,1103252394,1671,1.70290737,280,15,1,1,9,6,5,0.000449301,0.325842697,0.373493976,0.575129534,0.000025536,0.000038831,0.000449371
56,165760147,5318,0.74883481,313,10,0,1,3,3,1,0.000628788,0.247191011,0.578313253,0.569948187,0.000026202,0.000052964,0.000634583
74,1758984316,4000,1,36,14,0,1,21,9,13,0.000631583,0.224719101,0.662650602,0.575129534,0.000035993,0.000038731,0.000631583
63,1431395271,3660,1,277,15,0,1,21,9,13,0.000577898,0.325842697,0.481927711,0.689119171,0.000029993,0.000042526,0.000577898
18,1181155973,654,1,54,1,0,1,21,7,13,0.000103264,0.224719101,0.373493976,0.518134715,0.000004993,0.000045594,0.000103264
5,694511694,17,1.69668959,51,16,0,0,9,6,5,0.000004554,0.325842697,0.698795181,0.694300518,0.001866351,0.000000005,0.000004579
293,606323216,37935,1,280,15,1,1,21,10,13,0.005989772,0.325842697,0.626506024,0.616580311,0.000249993,0.000052893,0.005989773
8,1223228754,752,1.12796797,51,16,0,0,2,8,4,0.000133932,0.314606742,0.421686747,0.626943005,0.00011279,0.000002621,0.00013279
237,1464837840,30723,1,43,14,0,1,21,7,13,0.004851029,0.269662921,0.542168675,0.590673575,0.000299993,0.000035698,0.004851029
3,495005224,159.29,0.76219977,266,9,0,0,3,10,1,0.00001917,0.662921348,0.506024096,0.155440415,0.000381093,0.000000111,0.000018474
3,376466480,69,1,313,10,0,0,21,10,13,0.000010895,0.662921348,0.56626506,0.378238342,0.000074993,0.000000321,0.000010895
51,2057476995,3095,1,25,1,0,1,21,6,13,0.000488687,0.584269663,0.56626506,0.678756477,0.000029993,0.000035961,0.000488687
32,543864322,1791,1,43,14,0,1,21,4,13,0.000282791,0.325842697,0.277108434,0.155440415,0.000014993,0.00004162,0.000282791
29,1088431087,3615,1,36,14,0,1,21,11,13,0.000570793,0.550561798,0.65060241,0.580310881,0.000034993,0.000036003,0.000570793
120,1588930406,7826,1,282,17,1,1,21,6,13,0.001235692,0.325842697,0.385542169,0.606217617,0.000074993,0.000036373,0.001235692
105,79281809,9778,1,48,18,0,1,21,6,13,0.001543904,0.382022472,0.698795181,0.668393782,0.000093993,0.000036259,0.001543904
63,1841955287,8394,1,48,18,1,1,21,8,13,0.001325376,0.325842697,0.506024096,0.658031088,0.000079993,0.000036574,0.001325376
25,1545157235,52160,0.12798935,54,1,1,1,10,9,6,0.0010541,0.325842697,0.686746988,0.678756477,0.000062452,0.000037258,0.001055217
4,187709481,77,1,312,10,0,0,21,8,13,0.000012158,0.651685393,0.240963855,0.611398964,0.000599993,0.000000045,0.000012158
2,1789888175,11,0.78547315,266,9,0,0,1,2,0,0.000001364,0.235955056,0.301204819,0.67357513,0.000011775,0.000000256,0.000001263
438,1104818399,52132,1.16117046,48,18,1,1,5,9,4,0.009558079,0.460674157,0.530120482,0.544041451,0.000383179,0.000055066,0.009331478
269,617610385,15795,1,36,14,1,1,21,10,13,0.002493962,0.370786517,0.481927711,0.678756477,0.000149993,0.000036705,0.002493962
57,342881,3271,1.57156844,285,17,0,1,9,5,5,0.000811679,0.325842697,0.265060241,0.689119171,0.00004714,0.000038006,0.000818058
121,2135722522,6929.29,1,43,14,0,1,21,7,13,0.001094105,0.426966292,0.626506024,0.497409326,0.000024993,0.000096615,0.001094059
255,1160825024,16301,1,313,10,1,1,21,9,13,0.002573857,0.348314607,0.65060241,0.632124352,0.000149993,0.000037881,0.002573858
37,1630651510,1400,1,313,10,0,1,21,9,13,0.000221054,0.325842697,0.361445783,0.321243523,0.000007493,0.000065067,0.000221054
3,1871568774,550,1,25,1,0,0,21,10,13,0.000086843,0.662921348,0.506024096,0.678756477,0.000049993,0.000003834,0.000086843
16,1654472602,322,1,51,16,0,0,21,6,13,0.000050842,0.314606742,0.698795181,0.689119171,0.000049993,0.000002245,0.000050842
128,692892465,16188,1,313,10,0,1,21,7,13,0.002556015,0.359550562,0.228915663,0.67357513,0.000149993,0.000037618,0.002556015
58,1540139185,5052,1,43,14,0,1,21,6,13,0.000797689,0.337078652,0.120481928,0.658031088,0.000044993,0.000039133,0.000797689
11,1311501159,518,1,313,10,0,0,21,6,13,0.00008179,0.662921348,0.65060241,0.626943005,0.000099993,0.000001806,0.00008179
80,603807521,6625.95,1,48,18,0,1,21,8,13,0.001046209,0.325842697,0.590361446,0.476683938,0.000024993,0.000092386,0.001046059
84,259690433,15606,0.12800606,262,9,0,1,10,9,6,0.000315422,0.325842697,0.373493976,0.279792746,0.000002937,0.000236516,0.000314212
23,1494171748,700,1,266,9,0,0,21,6,13,0.000110527,0.325842697,0.240963855,0.668393782,0.000009993,0.0000244,0.000110527
1786,1833237474,606530.5,0.77058581,54,1,1,1,3,9,1,0.073797879,0.325842697,0.686746988,0.404145078,0.000385286,0.000422843,0.072634229
98,960022085,3403,1,54,1,0,1,21,11,13,0.000537319,0.325842697,0.253012048,0.471502591,0.000006993,0.000169458,0.000537319
267,1845205499,11554,1,43,14,0,1,21,11,13,0.001824327,0.460674157,0.325301205,0.658031088,0.000099993,0.000040274,0.001824327
475,897261063,36849,1,280,15,1,1,21,6,13,0.005818298,0.370786517,0.530120482,0.647668394,0.000073993,0.000173577,0.005818298
68,363979252,4299,1,313,10,0,0,21,11,13,0.000678793,0.292134831,0.56626506,0.678756477,0.000379993,0.000003943,0.000678794
319,1767414128,9988,1,273,12,0,1,21,10,13,0.001577062,0.157303371,0.662650602,0.621761658,0.000049993,0.000069631,0.001577062
185,1361179361,6467,1,262,9,0,1,21,10,13,0.001021111,0.325842697,0.56626506,0.652849741,0.000003993,0.00056356,0.001021111
34,1614814568,3100,1,280,15,1,1,21,2,13,0.000489477,0.314606742,0.156626506,0.678756477,0.000024993,0.000043223,0.000489477
4,1060329784,169,1,54,1,0,1,21,1,13,0.000026684,0.235955056,0.204819277,0.233160622,0.000000493,0.000117819,0.000026684
4,1510752664,100,1,312,10,0,0,21,11,13,0.00001579,0.325842697,0.674698795,0.694300518,0.000024993,0.000001394,0.00001579
59,2096880032,10001,1,36,14,0,1,21,8,13,0.001579115,0.269662921,0.662650602,0.694300518,0.000099993,0.000034861,0.001579115
0,1321932741,0,1,36,14,0,0,21,8,13,0,0.325842697,0.180722892,0.518134715,0.000099993,0,0
24,1946070265,155,1.3187045,312,10,0,0,9,7,5,0.000032274,0.483146067,0.228915663,0.476683938,0.000791216,0.00000009,0.000032053
0,2119923146,0,1,51,16,0,0,21,9,13,0,0.662921348,0.228915663,0.502590674,0.000139993,0,0
47,595458197,1736,1,313,10,0,1,21,4,13,0.000274107,0.325842697,0.397590361,0.357512953,0.000004993,0.000121025,0.000274107
49,1434642060,2099,1,48,18,0,1,21,11,13,0.000331423,0.325842697,0.457831325,0.554404145,0.000019993,0.000036583,0.000331423
166,652071693,10254,1,263,9,0,1,21,9,13,0.001619062,0.494382022,0.361445783,0.683937824,0.000099993,0.000035743,0.001619062
2,651334698,20,1,25,1,0,0,21,11,13,0.000003158,0.325842697,0.43373494,0.678756477,0.000002993,0.000002324,0.000003158
7,1679894885,615,0.77083173,51,16,0,0,1,2,0,0.000074852,0.348314607,0.445783133,0.466321244,0.000104055,0.000001588,0.000074369
122,1576180810,2689,1.60429952,48,18,0,1,9,12,5,0.000681156,0.325842697,0.204819277,0.398963731,0.000024057,0.000062488,0.000679899
80,176245445,4506,0.74684384,312,10,0,1,3,12,1,0.000531363,0.325842697,0.313253012,0.601036269,0.00001493,0.000078534,0.000504793
119,520832248,11521,1,312,10,0,0,21,11,13,0.001819116,0.348314607,0.361445783,0.616580311,0.000449993,0.000008924,0.001819116
55,1514552933,1307,1,280,15,1,1,21,10,13,0.00020637,0.325842697,0.590361446,0.611398964,0.000004993,0.000091118,0.00020637
154,85498466,3153,1,273,12,0,1,21,6,13,0.000497845,0.325842697,0.421686747,0.274611399,0.000007493,0.000146541,0.000497845
57,315568206,2400,1,262,9,0,1,21,9,13,0.00037895,0.325842697,0.289156627,0.476683938,0.000003993,0.000209145,0.00037895
20,1386948644,2450,1,312,10,0,0,21,3,13,0.000386844,0.280898876,0.530120482,0.694300518,0.000279993,0.00000305,0.000386844
40,1514259196,1708,1,25,1,1,0,21,10,13,0.000269686,0.213483146,0.662650602,0.678756477,0.000044993,0.00001323,0.000269686
24,1293039429,1670,1,43,14,0,1,21,6,13,0.000263686,0.325842697,0.253012048,0.683937824,0.000009993,0.000058212,0.000263686
98,1537909803,3479,1,280,15,0,1,21,6,13,0.000549319,0.494382022,0.445783133,0.497409326,0.000009993,0.000121269,0.000549319
18,751552171,455,1.68226123,43,14,0,1,9,8,5,0.000120858,0.325842697,0.337349398,0.492227979,0.000004198,0.000063441,0.000119053
59,687876438,10375,1,25,1,0,1,21,10,13,0.001638168,0.662921348,0.180722892,0.694300518,0.000099993,0.000036165,0.001638168
1,1059577959,10,1,51,16,0,0,21,10,13,0.000001579,0.325842697,0.156626506,0.678756477,0.000499993,0.000000007,0.000001579
51,1401967706,7134,1.17512127,36,14,0,1,5,9,4,0.001323689,0.471910112,0.65060241,0.585492228,0.0000705,0.000041446,0.001276902
42,703066739,1500,1.53537661,279,15,0,1,9,9,5,0.000363644,0.325842697,0.686746988,0.689119171,0.000023023,0.000034858,0.000362686
46,1777251096,1876,1,43,14,0,1,21,1,13,0.000296212,0.325842697,0.34939759,0.652849741,0.000014993,0.000043595,0.000296212
301,1903172366,17652.78,1,48,18,0,1,21,4,13,0.002787298,0.224719101,0.542168675,0.549222798,0.000162493,0.000037867,0.002787175
48,1190196689,5817,1,283,17,0,1,21,8,13,0.000918479,0.269662921,0.325301205,0.668393782,0.000057493,0.000035264,0.000918479
32,170303223,2651,1,48,18,0,1,21,2,13,0.000418581,0.314606742,0.686746988,0.678756477,0.000024993,0.000036963,0.000418581
22,1866387194,547,1,266,9,0,1,21,7,13,0.000086369,0.325842697,0.385542169,0.430051813,0.000002993,0.000063557,0.000086369
97,465126269,3586.29,0.73354386,262,9,0,1,3,1,1,0.000415376,0.325842697,0.457831325,0.227979275,0.000004761,0.000192322,0.000431055
66,1015202552,4320,1,43,14,1,1,21,7,13,0.000682109,0.325842697,0.337349398,0.601036269,0.000034993,0.000043024,0.000682109
17,667112460,1355,1,284,17,0,1,21,10,13,0.000213949,0.370786517,0.56626506,0.67357513,0.000011993,0.00003936,0.000213949
