featured_project,project_video,state,category,status_labels,funding_currency.1,avg_backers_per_pledge_tier,avg_pledge_amount_per_backer,description_length,full_desc_len,funding_goal,funding_percentage,funding_raised,num_backers,num_comments,num_created_by_owner,num_faqs,num_pledge_backers,num_pledge_tiers,num_updates,project_img,duration
0,1,45,87,1,0,0.012787356,0.001383206,0.798507463,0.078158629,0.0014999,0.000398303,0.001385498,0.001316337,6.60E-05,0,0,0.015403254,0.153846154,0,0.007692308,0.491525424
0,1,29,93,0,0,0.00079023,0.000500567,0.992537313,0.245795138,0.0001999,9.22E-05,4.27E-05,0.000101257,0,0,0,0.001038422,0.169230769,0.012345679,0.076923077,0.491525424
0,1,125,11,1,4,0.046695402,0.000101983,0.947761194,0.046273416,5.99E-05,0.000443106,6.16E-05,0.0007538,0,0,0,0.011249567,0.030769231,0.061728395,0.007692308,0.542372881
0,0,13,2,1,0,0.004195402,0.000250595,0.156716418,0.115225189,1.99E-05,0.001772426,8.21E-05,0.000416278,0,0,0,0.006057459,0.184615385,0.049382716,0.076923077,0.491525424
0,0,125,10,1,4,0.012356322,0.000123272,0.343283582,0.028457553,3.49E-05,0.000615691,4.99E-05,0.000506284,0,0,0,0.007442021,0.076923077,0,0.015384615,0.338983051
0,1,18,132,1,0,0.017068966,0.000455599,0.835820896,0.177560781,0.0003999,0.000407506,0.000377951,0.001080072,0.00046229,0,0,0.016441675,0.123076923,0.086419753,0.246153846,0.508474576
0,0,78,95,0,0,0,7.79E-05,0.970149254,0.13901953,0.0001999,6.06E-06,2.72E-06,3.38E-05,0,0,0,0,0.2,0,0.007692308,0.186440678
0,1,125,125,1,4,0.029022989,0.000716683,0.656716418,0.226225588,0.0006499,0.000583234,0.000879134,0.001608857,0,0,0,0.017480097,0.076923077,0.086419753,0.023076923,0.440677966
0,0,18,110,0,0,0.004310345,0.000555609,0.73880597,0.180589876,0.0037999,2.16E-06,1.89E-05,3.38E-05,0,0,0,0.000519211,0.015384615,0,0.007692308,1
0,1,128,112,0,0,0.005028736,0.000375633,0.828358209,0.056357114,0.0004948,4.21E-05,4.82E-05,0.00015751,0,0.047619048,0,0.002422984,0.061538462,0.012345679,0,0.491525424
0,0,75,143,0,2,0.000718391,0.000512614,0.731343284,0.04954165,0.015999902,8.33E-07,3.06E-05,6.75E-05,0.000165104,0,0,0.000519211,0.092307692,0.049382716,0.007692308,0.491525424
0,0,18,2,0,0,0.00012931,0.00044833,0.291044776,0.046751694,0.0019999,2.50E-06,1.14E-05,2.25E-05,0,0,0,0.000346141,0.338461538,0,0.007692308,1
0,1,125,146,0,4,0.000359195,0.000519261,0.97761194,0.097608609,0.0004999,7.65E-06,8.78E-06,1.13E-05,0,0.047619048,0,0.00017307,0.061538462,0,0,0.491525424
0,1,44,127,0,0,0.001853448,0.000135527,0.940298507,0.271980869,0.0004999,1.13E-05,1.30E-05,0.000112507,3.30E-05,0.047619048,0,0.001557632,0.107692308,0.049382716,0.046153846,0.491525424
0,1,75,143,0,2,0.000244253,0.000145393,0.552238806,0.02642487,0.19999992,0,2.46E-06,1.13E-05,3.30E-05,0,0,0.00017307,0.092307692,0.049382716,0,1
0,1,117,28,1,3,0.014367816,0.005444966,0.649253731,0.089756875,0.0029999,0.000616145,0.004286753,0.001035069,0,0,0,0.015576324,0.138461538,0.037037037,0.161538462,0.661016949
1,1,125,11,1,4,0.013548851,0.000555817,0.835820896,0.424352332,0.0011999,0.000381905,0.001062795,0.002508916,0,0,0.055555556,0.037556248,0.353846154,0.197530864,0.446153846,0.644067797
0,1,13,89,1,0,0.176393678,0.000480628,0.992537313,0.260223196,0.015499902,0.001337537,0.048081466,0.131644971,0.014727249,0,0.703703704,0.276220145,0.2,0.061728395,0.092307692,0.508474576
1,0,81,23,1,0,0.002873563,0.000495582,0.955223881,0.174053408,4.99E-05,0.001351285,0.000156609,0.000405027,0.000132083,0,0,0.005884389,0.261538462,0.222222222,0.138461538,0.271186441
0,1,93,10,1,0,0.021551724,0.000581156,0.798507463,0.071941012,0.0004999,0.000423413,0.000490906,0.001102573,9.91E-05,0,0,0.015576324,0.092307692,0.086419753,0.023076923,0.474576271
0,0,113,152,0,6,0.000718391,0.000136046,0.134328358,0.075647668,0.0002499,1.03E-05,5.89E-06,4.50E-05,0,0,0,0.000519211,0.092307692,0.037037037,0.007692308,1
0,1,87,110,1,6,0.193333333,0.00113905,0.947761194,0.135312874,0.0019999,0.004635953,0.021503419,0.024987905,0.022784309,0,1,0.209588093,0.138461538,0.086419753,0.815384615,0.661016949
0,0,120,143,0,0,0.020732759,0.000309479,0.507462687,0.025029892,0.0006499,0.000183605,0.000276678,0.001158827,0.000264166,0,0,0.017480097,0.107692308,0,0.007692308,0.491525424
0,0,3,7,0,0,0.001436782,1.90E-05,0.902985075,0.073933838,0.0009999,2.65E-07,5.27E-07,2.25E-05,0,0,0,0.00017307,0.015384615,0,0.007692308,1
0,1,13,53,1,0,0.015646552,0.000938512,0.895522388,0.379394181,0.0024999,0.000386828,0.002242761,0.003150209,3.30E-05,0,0.018518519,0.033921772,0.276923077,0.049382716,0.1,0.576271186
0,2,125,125,1,4,0.005545977,0.000839956,0.932835821,0.07779992,0.0002499,0.000456134,0.000264381,0.000405027,0,0,0,0.004672897,0.107692308,0,0.061538462,0.406779661
1,1,120,103,1,0,0.061307471,0.000945989,0.917910448,0.070107613,0.0034999,0.00051139,0.004150962,0.005794134,0.003863426,0,0,0.088611976,0.184615385,0.074074074,0.038461538,0.491525424
0,0,85,62,1,0,0.000718391,0.001315806,0.828358209,0.011319251,9.90E-06,0.002408681,5.58E-05,4.50E-05,0,0,0,0.000692281,0.123076923,0.012345679,0.053846154,0.542372881
0,2,18,132,1,0,0.180316092,0.000649283,0.343283582,0.02666401,0.0014999,0.000808309,0.00281184,0.005704128,0.010236428,0,0,0.086881274,0.061538462,0.160493827,0.2,0.491525424
0,0,33,67,1,0,0.084928161,0.000559763,0.634328358,0.334236748,0.0006479,0.001704255,0.002561161,0.006019149,0.000759477,0,0.018518519,0.092073382,0.138461538,0.049382716,0.230769231,0.491525424
0,0,118,7,0,0,0.000201149,3.38E-05,0.141791045,0.016420885,0.0002999,1.89E-06,1.23E-06,3.38E-05,0,0,0,0.00017307,0.107692308,0,0.007692308,1
0,1,125,23,1,4,0.005905172,0.000320384,0.940298507,0.188601036,9.99E-05,0.000474919,0.000110056,0.000438779,0,0,0,0.0064036,0.138461538,0.172839506,0.207692308,0.830508475
0,4,3,92,1,0,0.009295977,0.000456534,0.97761194,0.024870466,0.0003999,0.000429397,0.000398241,0.001136325,0,0,0,0.016787816,0.230769231,0.148148148,0.1,0.491525424
0,0,125,36,0,4,0.020833333,0.00025558,0.925373134,0.153686728,0.0005499,0.000105474,0.000134474,0.000675045,0.000132083,0,0,0.010038075,0.061538462,0.012345679,0.007692308,0.576271186
0,1,120,87,1,0,0.004482759,0.00161947,0.701492537,0.057034675,0.0004999,0.000379178,0.000439611,0.000348773,0,0,0,0.004326757,0.123076923,0,0.038461538,0.322033898
0,0,85,89,1,0,0.004310345,0.000456638,0.78358209,0.017377441,6.49E-05,0.000440493,6.63E-05,0.000180012,0,0,0,0.001557632,0.046153846,0,0.007692308,0.305084746
0,0,13,84,1,0,0.002068966,0.000233667,0.246268657,0.053049024,4.99E-05,0.000418111,4.84E-05,0.000258767,6.60E-05,0,0,0.003980616,0.246153846,0.12345679,0.030769231,0.745762712
0,0,18,101,1,0,0.013505747,0.000537123,0.746268657,0.110243125,0.0002199,0.000449469,0.000229248,0.000551287,0,0,0,0.008134303,0.076923077,0,0.046153846,0.406779661
0,0,18,110,1,0,0.011609195,0.000674416,0.955223881,0.08043045,9.99E-05,0.002453749,0.000568991,0.001102573,0.00089156,0,0,0.016787816,0.184615385,0.074074074,0.176923077,0.220338983
0,0,18,2,1,0,0.051005747,0.000365456,0.47761194,0.090713432,0.0001199,0.002410272,0.000670703,0.002396409,0.000528332,0,0,0.036863967,0.092307692,0.172839506,0.076923077,0.508474576
0,1,81,23,1,0,0.026939655,0.000270223,0.276119403,0.252251893,0.0001999,0.000763317,0.000353972,0.001698863,0.001155726,0,0,0.02596054,0.123076923,0.160493827,0.269230769,0.542372881
0,1,33,105,1,0,0.015804598,0.000501917,0.320895522,0.11339179,0.0001999,0.000379102,0.000175756,0.00045003,0,0,0,0.005711319,0.046153846,0.012345679,0.038461538,0.644067797
0,0,13,50,1,0,0.026020115,0.000520091,0.082089552,0.020047828,0.0005999,0.000526729,0.000732889,0.001845122,0,0,0.018518519,0.028210453,0.138461538,0.209876543,0.053846154,0.491525424
0,1,18,87,1,0,0.014367816,0.000958347,0.395522388,0.117058589,0.0009999,0.000386525,0.000896349,0.001226331,0.000165104,0,0,0.017307027,0.153846154,0.172839506,0.030769231,0.542372881
0,0,125,89,0,4,0,0.000519261,0.962686567,0.028337983,0.031499903,1.14E-07,8.78E-06,1.13E-05,3.30E-05,0,0,0,0.015384615,0,0.007692308,0.491525424
0,1,125,53,0,4,0,5.19E-06,0.992537313,0.037863691,0.0002999,1.14E-07,0,0,0,0,0,0,0.046153846,0,0,0.220338983
0,1,44,148,1,0,0.004022989,0.000672962,0.746268657,0.026903149,0.0001499,0.000379216,0.000131839,0.000247516,0,0,0,0.002422984,0.076923077,0,0.007692308,0.491525424
0,1,85,18,1,0,0.005747126,0.000322149,0.992537313,0.110123555,7.49E-05,0.00066856,0.000116205,0.000461281,0,0,0,0.00623053,0.138461538,0.086419753,0.015384615,0.491525424
0,1,125,10,1,4,0.299094828,0.000554051,0.858208955,0.197887605,0.0009999,0.002587931,0.006001894,0.014265945,0.004721965,0,0,0.216164763,0.092307692,0.086419753,0.323076923,0.338983051
0,0,125,73,1,4,0.008979885,0.00024613,0.888059701,0.026145875,3.99E-05,0.001237479,0.000114712,0.00059629,6.60E-05,0,0,0.008653513,0.123076923,0.074074074,0.046153846,0.423728814
1,0,90,23,1,0,0.051724138,0.000202927,0.970149254,0.018055002,0.0002999,0.000463065,0.000322088,0.002047636,9.91E-05,0,0,0.031152648,0.076923077,0.061728395,0.092307692,0.491525424
0,1,93,18,1,0,0.048850575,0.000341258,0.559701493,0.061578318,0.0003799,0.000635043,0.000559592,0.002137642,9.91E-05,0,0,0.029421945,0.076923077,0.037037037,0.076923077,0.491525424
0,0,101,22,0,0,0,5.19E-06,0.119402985,0.072379434,9.99E-05,3.79E-07,0,0,0,0,0,0,0.015384615,0,0.007692308,1
0,0,125,132,1,4,0.004856322,0.000938927,0.947761194,0.139099243,0.0004999,0.000385616,0.000447077,0.000618791,0.000165104,0,0.018518519,0.009345794,0.246153846,0.098765432,0.015384615,0.406779661
0,1,120,119,0,0,0.001436782,1.90E-05,0.78358209,0.017457154,0.0003899,6.82E-07,5.27E-07,2.25E-05,0,0,0,0.00017307,0.015384615,0,0,0.491525424
0,0,4,132,1,0,0.016005747,0.000769336,0.574626866,0.20972499,0.0009499,0.000493552,0.001087301,0.001856373,9.91E-05,0,0,0.026998962,0.215384615,0.098765432,0.169230769,0.745762712
0,1,13,132,1,0,0.01375,0.000211027,0.985074627,0.228178557,9.99E-05,0.000536272,0.000124286,0.0007538,0.000297187,0,0.037037037,0.011595708,0.107692308,0.172839506,0.007692308,0.491525424
0,0,75,67,0,2,0.000287356,0.000614493,0.402985075,0.030569948,0.0002999,2.26E-05,1.56E-05,2.25E-05,0,0,0,0.00017307,0.076923077,0,0.007692308,0.101694915
0,1,13,8,1,0,0.012931034,0.003770143,0.641791045,0.029613392,0.007499901,0.000389176,0.006769214,0.002373907,0.000132083,0,0,0.029595016,0.292307692,0.135802469,0.030769231,0.728813559
0,1,29,127,0,0,0,5.19E-06,0.626865672,0.215304902,0.0049999,3.80E-08,1.76E-07,2.25E-05,0,0,0,0,0.061538462,0,0.007692308,1
0,0,132,67,1,0,0.0275,0.000360159,0.634328358,0.036389,9.99E-05,0.001838702,0.000426348,0.001541352,0.000396249,0,0,0.023191416,0.107692308,0.308641975,0.046153846,0.491525424
0,0,0,10,1,0,0.006968391,0.000526426,0.589552239,0.114507772,8.49E-05,0.001459638,0.000287657,0.000708797,0.000297187,0,0,0.010903427,0.2,0.098765432,0.138461538,0.338983051
0,2,13,59,1,0,0.057270115,0.000834659,0.664179104,0.16189717,0.0004999,0.008704579,0.010093831,0.015976058,0.018293488,0,0.055555556,0.048286604,0.107692308,0.12345679,0.3,0.508474576
0,1,29,18,1,0,0.04137931,0.000510018,0.97761194,0.083260263,0.0006499,0.000471208,0.000710228,0.001822621,3.30E-05,0,0.185185185,0.024922118,0.076923077,0.098765432,0.084615385,0.491525424
0,1,66,132,1,0,0.299712644,0.000198254,0.514925373,0.272698286,0.0007999,0.000971198,0.001801833,0.01176828,0.002641659,0,0,0.180512288,0.076923077,0.12345679,0.146153846,0.338983051
0,0,24,110,0,0,0.00191092,0.000264823,0.291044776,0.131885213,0.0009999,1.48E-05,3.42E-05,0.00015751,0,0,0,0.001384562,0.092307692,0,0.007692308,1
0,1,120,133,0,2,0.000474138,0.001410623,0.134328358,0.119410124,0.0019999,7.73E-06,3.58E-05,2.25E-05,0,0,0,0.000346141,0.092307692,0,0.030769231,0.491525424
0,1,125,125,1,4,0.00329023,0.000542523,0.910447761,0.120446393,6.99E-05,0.000542105,8.79E-05,0.000202513,6.60E-05,0,0,0.002769124,0.107692308,0.024691358,0.007692308,0.322033898
0,0,13,35,1,0,0.025143678,5.27E-05,0.425373134,0.061458749,9.90E-06,0.00078017,1.80E-05,0.000405027,0.000231145,0,0,0.006057459,0.030769231,0.049382716,0.038461538,0.322033898
0,1,120,70,1,0,0.002873563,0.000478758,0.373134328,0.042845755,3.49E-05,0.000504232,4.08E-05,0.000101257,0,0,0,0.001038422,0.046153846,0.012345679,0.007692308,0.152542373
0,3,125,63,1,4,0.005747126,0.000292655,0.992537313,0.200318852,7.81E-05,0.000430533,7.80E-05,0.000337522,9.91E-05,0,0,0.004845967,0.107692308,0.037037037,0.1,0.406779661
0,1,113,58,0,6,0.002543103,0.00099833,0.970149254,0.230968513,0.0007999,0.000137249,0.000254544,0.000326272,0.000165104,0,0,0.003980616,0.2,0.012345679,0.523076923,0.491525424
0,0,13,110,1,0,0.004885057,0.000768506,0.417910448,0.136628139,9.90E-06,0.005078681,0.000117698,0.000191263,6.60E-05,0,0,0.002942195,0.076923077,0,0.069230769,0.220338983
1,1,66,95,1,0,0.028735632,0.00513881,0.880597015,0.106058191,0.009999901,0.000422087,0.009788694,0.002520167,0.000396249,0,0,0.031152648,0.138461538,0.135802469,0.084615385,0.491525424
0,0,75,127,0,2,0.000962644,0.000355693,0.925373134,0.016221602,0.0049999,1.06E-06,1.21E-05,3.38E-05,0,0,0,0.000346141,0.046153846,0,0.007692308,0.93220339
0,0,90,1,0,0,0.001436782,0.000166163,0.835820896,0.01064169,0.0001199,3.12E-05,8.61E-06,5.63E-05,9.91E-05,0,0,0.000519211,0.046153846,0,0.007692308,1
0,0,120,10,1,0,0.004310345,0.000307195,0.455223881,0.087006776,6.99E-05,0.000406863,6.60E-05,0.000270018,3.30E-05,0,0,0.004153686,0.123076923,0.012345679,0.038461538,0.508474576
0,1,29,5,1,0,0.001853448,0.000519988,0.798507463,0.049980072,6.99E-05,0.000383041,6.21E-05,0.00014626,0,0,0,0.001557632,0.107692308,0,0.007692308,0.305084746
0,2,84,23,0,0,0.000258621,0.000200746,0.843283582,0.121482662,0.0004999,9.01E-06,1.04E-05,5.63E-05,0,0,0,0.000346141,0.169230769,0,0.069230769,1
0,2,128,132,1,0,0.03591954,0.000729873,0.365671642,0.224631327,9.99E-05,0.006111838,0.001417382,0.002553919,0.002476555,0,0.018518519,0.03894081,0.138461538,0.197530864,0.107692308,0.491525424
1,1,67,152,1,0,0.033821839,0.000632771,0.671641791,0.166042248,0.0011999,0.000664963,0.001850581,0.003847755,0.000198124,0,0.092592593,0.052959502,0.2,0.098765432,0.092307692,0.491525424
0,0,63,137,0,0,0,5.89E-05,0.78358209,0.038620965,0.0001999,7.01E-06,3.16E-06,5.63E-05,3.30E-05,0,0,0,0.015384615,0,0.007692308,1
1,1,44,63,1,0,0.181393678,0.000154117,0.992537313,0.125468314,0.0004999,0.001181769,0.001370303,0.011430757,0.000396249,0,0,0.174800969,0.123076923,0.024691358,0.130769231,0.220338983
0,1,24,23,1,0,0.005258621,0.000242183,0.373134328,0.155998406,0.0002499,0.000465527,0.000269827,0.001440095,0.000792498,0,0,0.022152994,0.538461538,0.160493827,0.361538462,0.610169492
0,1,120,52,1,0,0.035560345,0.000235225,0.708955224,0.021203667,0.0003999,0.000444886,0.000412646,0.002272651,0.000528332,0,0,0.034267913,0.123076923,0.160493827,0.015384615,0.830508475
0,0,125,53,0,4,0,1.90E-05,0.805970149,0.050577919,0.0007999,3.41E-07,5.27E-07,2.25E-05,0,0,0,0,0.076923077,0,0.007692308,0.830508475
0,1,62,132,1,0,0.021551724,0.000682101,0.634328358,0.189198884,0.0008999,0.000378723,0.000790421,0.001518851,0.001320829,0,0.018518519,0.023364486,0.138461538,0.12345679,0.161538462,0.576271186
0,1,125,87,1,4,0.025862069,0.000211962,0.865671642,0.022758071,0.0001099,0.000395955,0.000100922,0.00060754,0.000132083,0,0,0.009345794,0.046153846,0.061728395,0.007692308,1
0,1,75,88,0,2,0.000244253,0.000381657,0.925373134,0.063451574,0.018099902,3.03E-07,1.30E-05,3.38E-05,0,0,0,0.000346141,0.184615385,0,0,0.559322034
0,0,3,103,1,0,0.095545977,0.00047502,0.611940299,0.078118772,0.0011999,0.001177716,0.003277537,0.009068101,0.001816141,0,0,0.138110073,0.184615385,0.111111111,0.246153846,0.338983051
0,1,13,110,0,0,0.005545977,0.000480939,0.962686567,0.166640096,0.017999902,3.14E-06,0.000131488,0.000348773,3.30E-05,0,0,0.004672897,0.107692308,0,0.069230769,0.644067797
0,0,32,125,1,6,0.006106322,0.000600265,0.97761194,0.094898366,9.99E-05,0.000441591,0.000102327,0.000213764,0,0,0,0.002942195,0.061538462,0.012345679,0.023076923,0.322033898
0,1,29,87,1,0,0.008333333,0.000782837,0.619402985,0.050538063,0.0002999,0.000383154,0.000266489,0.000438779,0,0,0,0.005019038,0.076923077,0.024691358,0.015384615,0.542372881
1,0,67,132,1,0,0.215517241,0.000101879,0.440298507,0.09828617,1.99E-05,0.011757468,0.000545275,0.006761698,0.000693435,0,0.055555556,0.10384216,0.061538462,0.259259259,0.030769231,0.457627119
1,1,29,132,1,0,1,0.000446356,0.76119403,0.188481467,0.0009999,0.001205287,0.002795239,0.008224295,0.00089156,0,0.018518519,0.120456906,0.015384615,0.049382716,0.115384615,0.203389831
0,1,125,93,0,4,0,1.22E-05,0.723880597,0.042247908,4.99E-05,3.79E-06,3.51E-07,2.25E-05,0,0,0,0,0.061538462,0,0.007692308,0.152542373
0,1,13,74,0,0,0,5.19E-06,0.544776119,0.096094061,0.0001499,7.57E-07,1.76E-07,2.25E-05,0,0,0,0,0.076923077,0,0,1
0,0,18,132,1,0,0.008979885,0.000890428,0.992537313,0.009645277,0.0001124,0.001596698,0.00041651,0.00060754,0.001320829,0,0,0.008653513,0.123076923,0.086419753,0.184615385,0.237288136
0,0,125,10,1,4,0.019008621,0.000377295,0.432835821,0.056157832,4.99E-05,0.008146341,0.00094457,0.003273967,0.000330207,0,0,0.050363448,0.338461538,0.135802469,0.184615385,0.322033898
0,2,52,30,1,5,0.001221264,0.201293956,0.776119403,0.323196493,0.014999901,0.000587286,0.020430084,0.000123758,0.000165104,0,0,0.001903773,0.2,0.111111111,0.269230769,0.491525424
0,1,125,38,1,4,0.001321839,0.000202512,0.417910448,0.028457553,2.99E-05,0.000378723,2.63E-05,0.00015751,0,0,0,0.001903773,0.184615385,0,0.007692308,0.949152542
0,0,13,10,1,0,0.003994253,0.000179041,0.694029851,0.151893185,3.49E-05,0.000518321,4.20E-05,0.000292519,0,0,0,0.004326757,0.138461538,0.037037037,0.030769231,0.491525424
0,1,79,28,1,0,0.009583333,0.000399104,0.723880597,0.066281387,0.0001499,0.000452196,0.000157223,0.000506284,0,0,0,0.006922811,0.092307692,0.024691358,0.038461538,0.559322034
1,0,13,92,1,0,0.099137931,0.000614181,0.753731343,0.237465126,0.0020999,0.000612017,0.002980657,0.006390423,0.000330207,0,0,0.095534787,0.123076923,0.037037037,0.007692308,0.186440678
0,1,3,73,0,0,0.002399425,0.000275208,0.873134328,0.053567158,0.0001599,5.11E-05,1.89E-05,7.88E-05,0,0,0,0.000865351,0.046153846,0.012345679,0.007692308,0.220338983
0,0,33,60,0,0,0,5.19E-06,0.388059701,0.065962535,0.0007999,1.14E-07,8.80E-08,1.13E-05,0,0,0,0,0.076923077,0,0.007692308,0.491525424
1,1,125,130,1,4,0.011666667,0.00071928,0.768656716,0.076723794,0.0004999,0.000412127,0.000477819,0.000866307,3.30E-05,0,0,0.011249567,0.123076923,0.012345679,0.053846154,0.491525424
0,0,44,7,0,0,0,5.19E-06,0.649253731,0.023714627,5.49E-05,1.36E-06,8.80E-08,1.13E-05,0,0,0,0,0.046153846,0.012345679,0.007692308,1
0,1,18,35,1,0,0.246551724,0.001256195,0.858208955,0.306695895,0.0049999,0.001593479,0.01847823,0.01947504,0.004160613,0,0.12962963,0.296988577,0.153846154,0.12345679,0.292307692,0.796610169
0,1,32,87,0,6,0.003591954,0.000149443,0.805970149,0.105300917,0.0001199,4.23E-05,1.17E-05,9.00E-05,0,0,0,0.000865351,0.030769231,0,0.007692308,0.661016949
0,1,13,111,1,0,0.019482759,0.00085948,0.365671642,0.269948187,0.0012999,0.000400235,0.00120658,0.001845122,0,0,0,0.021114573,0.138461538,0.086419753,0.161538462,0.491525424
0,1,85,132,0,0,0.002356322,0.000824793,0.470149254,0.024511758,0.0004999,0.000145278,0.000168378,0.000258767,3.30E-05,0,0,0.003115265,0.169230769,0.012345679,0.1,0.491525424
0,0,113,43,0,6,0,5.19E-06,0.447761194,0.016978876,4.99E-05,1.52E-06,8.80E-08,1.13E-05,0,0,0,0,0.076923077,0,0.007692308,0.711864407
0,1,33,110,1,0,0.004195402,0.001773794,0.865671642,0.300318852,0.0004499,0.000576682,0.000601753,0.000438779,0,0,0.018518519,0.00657667,0.2,0.049382716,0.361538462,0.576271186
0,1,26,110,1,3,0.00545977,0.001773379,0.567164179,0.083698685,0.0006499,0.000389138,0.000586558,0.000427528,0.000297187,0,0,0.00657667,0.153846154,0.037037037,0.061538462,0.661016949
0,3,87,125,1,6,0.007614943,0.001844621,0.805970149,0.165524113,0.0007999,0.000489083,0.000907328,0.000641292,0,0,0,0.009172724,0.153846154,0.061728395,0.115384615,0.338983051
0,0,125,87,0,4,0.017241379,0.000191503,0.992537313,0.044041451,7.99E-05,0.000161412,2.99E-05,0.000191263,0,0,0,0.002076843,0.015384615,0,0.007692308,0.728813559
0,0,117,87,1,3,0.011968391,0.003337599,0.940298507,0.139856517,0.0009999,0.000633907,0.001470083,0.000573788,0,0,0,0.008653513,0.092307692,0.037037037,0.023076923,0.491525424
0,0,125,133,0,4,0.001192529,5.83E-05,0.992537313,0.425308888,0.0005999,3.48E-06,4.74E-06,9.00E-05,0.000165104,0,0,0.000865351,0.092307692,0.209876543,0.007692308,0.542372881
0,1,78,23,0,0,0.030416667,0.000176652,0.164179104,0.038501395,0.0006999,0.000245375,0.000398241,0.002902692,0.000396249,0,0,0.043959848,0.184615385,0.172839506,0.176923077,0.576271186
0,0,3,110,0,0,0.000172414,0.000260669,0.962686567,0.148345955,0.0016389,2.95E-06,1.12E-05,4.50E-05,0,0,0,0.00017307,0.123076923,0.012345679,0.007692308,0.745762712
0,1,126,49,0,0,0.006896552,0.000261292,0.47761194,0.038820247,0.0004999,5.64E-05,6.53E-05,0.000315021,3.30E-05,0,0,0.004153686,0.076923077,0.024691358,0.023076923,1
0,1,120,67,0,0,0.007385057,0.000743062,0.985074627,0.205938621,0.0003999,0.000252419,0.000234078,0.000405027,0,0,0,0.00623053,0.107692308,0.024691358,0.007692308,0.491525424
0,1,13,132,1,0,0.307112069,0.000370233,0.925373134,0.281267437,0.0009999,0.001204871,0.002794273,0.009889405,0.001023643,0,0.037037037,0.147975078,0.061538462,0.074074074,0.215384615,0.457627119
0,1,75,47,0,2,0.000474138,0.002926033,0.970149254,0.064328418,0.045999905,9.47E-07,9.91E-05,3.38E-05,0,0,0,0.000346141,0.092307692,0.024691358,0.084615385,1
0,1,13,110,1,0,0.003189655,0.002697766,0.992537313,0.03969709,0.000519,0.00041777,0.000502851,0.000236266,0.000396249,0,0.074074074,0.003461405,0.138461538,0.012345679,0.092307692,0.389830508
0,0,35,87,0,6,0.000474138,4.93E-05,0.223880597,0.021562375,0.0001999,3.98E-06,1.76E-06,3.38E-05,0,0,0,0.00017307,0.046153846,0,0.007692308,0.491525424
