State,Currency,Top_Category,Category,Creator,Location,Updates,Comments,Rewards,Goal,Pledged,Backers,Start,End,Duration_in_Days,Facebook_Connected,Facebook_Friends,Facebook_Shares,Has_Video,Creator_Projects_Created,Creator_Projects_Backed,#_Videos,#_Images,#_Words_(Description),#_Words_(RisksandChallenges),#_FAQs
0,5,10,40,Joseph Cisneros,Ventura,0,0,14,1000,5,1,29-04-14,29-05-14,30,1,495,3,1,1,5.172066391,0,0,207,80,0
1,5,4,104,Tim Tu,Taipei City,14,118,11,15000,75591,1588,29-04-14,13-06-14,45,1,465,5115,1,1,5.172066391,2,40,768,82,2
1,5,13,127,Justin McMinn,Denver,5,0,8,3500,4034,58,29-04-14,29-05-14,30,1,181,139,1,1,5.172066391,0,21,1703,217,2
1,5,7,55,Preservation&co.,Sacramento,1,1,15,20000,22361,160,29-04-14,01-06-14,32,1,853,551,1,2,9,0,3,594,106,0
1,5,13,137,Lumafit Inc,Dublin,7,106,7,60000,104791,1039,29-04-14,06-06-14,38,0,0,1441,1,1,3,0,46,1568,138,4
0,5,7,39,Augustin Mendez,Des Moines,5,2,12,30000,2810,40,29-04-14,08-06-14,40,0,0,406,1,1,2,1,5,1098,102,0
1,5,8,126,Tim Eisner,Portland,18,472,13,20000,73621,1691,29-04-14,04-06-14,35,1,403,709,1,1,9,5,13,2462,311,3
0,5,9,73,Shawn Krest,Raleigh,0,0,5,10000,75,2,29-04-14,29-05-14,30,1,318,19,0,1,5.172066391,0,3,429,74,0
1,3,0,105,Literary Kitchen,Peckham,0,0,6,1000,1110,19,29-04-14,29-05-14,30,1,2098,93,0,1,1,0,1,169,51,0
1,5,12,19,Oksana Lushchevska,Athens,6,2,6,5000,5000,51,29-04-14,18-06-14,50,1,772,1457,1,1,5.172066391,0,1,1268,33,0
1,5,14,100,Adrian Silver and Lunga Radebe,New York,0,0,7,3000,3000,11,29-04-14,12-05-14,12,0,0,34,1,1,5.172066391,0,0,254,26,0
0,5,7,55,Filippo Tavazzani,Miami,0,0,8,30000,5,1,29-04-14,29-05-14,30,0,0,0,1,1,5.172066391,0,10,564,107,0
1,5,10,83,Dustin Fenison,Science Hill,5,17,26,15000,15351,53,29-04-14,29-05-14,30,1,1515,367,1,1,2,0,0,746,56,0
1,5,3,34,Performa/Dance,Austin,2,0,9,4000,4103,59,29-04-14,09-06-14,40,0,0,176,1,1,5.172066391,0,0,274,110,0
1,5,4,70,Jose Portals,San Antonio,2,4,9,2000,5109,112,29-04-14,23-05-14,23,1,498,76,1,1,6,0,4,359,56,0
0,1,10,102,PiNK CHOCOLATE,Montreal,1,2,7,4500,906,32,29-04-14,01-06-14,32,1,2216,626,1,1,5.172066391,0,0,170,46,0
1,5,3,125,Kim Powell,Batesville,0,0,4,15000,18185,226,29-04-14,27-05-14,27,0,0,1019,1,1,5.172066391,0,0,170,59,0
0,5,0,105,Ginny Hill,Alexandria,0,0,7,10000,230,6,29-04-14,29-05-14,30,0,0,78,1,1,5.172066391,0,0,188,147,0
1,5,10,44,Destiny Love,Ashland,9,0,31,4444,4683,63,29-04-14,28-05-14,29,1,2730,404,1,1,5.172066391,1,0,864,188,0
1,5,0,10,Curtis Grimstead,Colonial Heights,0,0,9,500,861,11,29-04-14,29-05-14,30,1,683,226,0,2,5,0,1,613,75,0
1,5,6,52,Posthumanismaniarama!,Los Angeles,3,0,14,9000,12066,82,29-04-14,29-05-14,30,0,0,260,1,1,10,0,11,977,60,0
1,5,6,37,Rick Klu,Sierra Vista,3,6,12,10000,12350,155,29-04-14,19-05-14,20,1,1912,2879,1,1,2,0,0,259,252,0
0,5,8,136,Russell Convery,West Chester,1,0,13,7000,51,4,29-04-14,09-06-14,41,1,265,18,1,1,1,0,8,737,98,0
1,5,0,90,Kevin Boylan,Conway,0,0,4,1000,1120,11,29-04-14,29-05-14,30,1,687,106,1,1,5.172066391,0,3,410,54,0
0,5,0,66,Caroline James,Oakland,0,0,3,400,30,2,29-04-14,19-05-14,20,0,0,0,0,1,5.172066391,0,0,274,32,0
1,5,3,141,Samuel Asher Kunzman,New York,1,0,8,2500,3587,60,29-04-14,01-06-14,32,0,0,326,1,1,5.172066391,0,0,304,113,0
0,2,6,140,Olaf Kitseroo,Amsterdam,0,2,6,60000,426,8,29-04-14,28-05-14,29,1,360,160,1,1,1,0,0,667,54,0
0,2,13,63,Marcel,Zelhem,0,3,7,15000,1953,24,29-04-14,29-05-14,30,0,0,15,1,1,5.172066391,3,15,917,85,0
1,5,4,104,Christopher Frederick,Fredericksburg,0,2,9,999,1093,24,29-04-14,26-05-14,26,1,373,7,0,5,6,0,13,443,104,0
0,1,13,127,Benjamin Bergen,Emerson,4,3,8,8950,532,17,29-04-14,29-05-14,30,0,0,2,1,1,12,0,7,981,146,8
1,5,6,37,Bolder Broadcasting,Orlando,1,0,10,7500,7575,51,29-04-14,13-06-14,45,0,0,503,1,1,5.172066391,0,6,777,150,0
1,5,4,61,Don Moyer,Pittsburgh,7,79,6,15000,100117,2211,29-04-14,01-06-14,32,1,47,3964,1,3,31,0,1,558,139,8
0,5,6,140,Lost Boys Productions,Worcester,1,0,5,800,5,1,29-04-14,08-06-14,40,1,36,21,0,1,5.172066391,0,0,174,54,0
0,0,5,7,Clinton Cox,Brisbane,8,0,4,2500,153,4,29-04-14,29-05-14,30,0,0,0,1,1,5.172066391,0,0,165,18,0
1,5,6,86,Robert A Cole,Ashland,4,0,9,3500,3550,51,29-04-14,29-05-14,30,1,220,676,1,4,40,0,9,806,99,0
1,5,7,121,Shannon King,Huntsville,5,23,28,8800,10124,321,29-04-14,29-05-14,30,1,392,807,1,1,5.172066391,0,7,466,149,1
1,5,14,85,Liam Forde,New York,0,0,6,2000,2090,27,29-04-14,14-05-14,15,0,0,80,1,1,5.172066391,0,1,228,32,0
1,1,4,104,Sumer and Karen Matharu,Calgary,3,19,10,4250,14300,149,29-04-14,08-06-14,40,1,666,127,1,2,18,2,29,1082,107,2
0,3,12,19,Chris Kay,Stockport,2,0,9,2500,296,12,29-04-14,20-05-14,21,1,179,63,1,1,5.172066391,1,9,594,106,1
0,2,4,35,zeno winkels,Delft,2,1,4,50000,1370,23,29-04-14,29-05-14,30,0,0,429,1,1,5.172066391,0,6,481,139,0
0,5,5,7,Myrio Tindal,Okinawa-shi,0,1,7,10000,441,9,29-04-14,29-05-14,30,0,0,459,1,1,1,0,10,186,70,0
1,5,10,30,Hannah Thomas,Savannah,5,7,10,3500,3855,72,29-04-14,23-05-14,23,1,4451,230,1,5,3,0,0,107,95,0
1,5,6,140,Katarina Countiss,Seattle,0,0,5,900,901,18,29-04-14,29-05-14,30,0,0,55,1,1,1,0,0,256,45,0
0,3,0,10,Faisal Khalid,London,0,0,7,20000,9,1,29-04-14,29-05-14,30,1,769,0,1,1,5.172066391,0,9,840,113,0
1,5,10,83,Alligator Blackbird,South Bend,1,0,10,3500,3845,34,30-04-14,30-05-14,30,0,0,615,1,1,1,0,0,351,78,0
1,5,8,126,michael yates,Los Angeles,4,2,7,2000,2368,47,30-04-14,14-05-14,14,1,708,461,1,2,1,0,10,302,59,1
0,5,11,96,Ron Donofrio,New York,0,0,10,6500,180,6,30-04-14,04-06-14,35,1,456,29,1,1,5.172066391,0,0,262,102,0
0,5,13,122,Ken McPherson,Claremont,0,0,5,67000,200,1,30-04-14,09-05-14,9,1,51,1,1,1,5.172066391,0,0,1134,109,0
1,5,14,130,Regi Carpenter,Ithaca,5,1,8,3000,5021,115,30-04-14,27-05-14,27,1,0,251,1,1,5.172066391,0,0,193,66,0
1,5,6,140,Giadha Aguirre De Carcer,Washington,8,12,12,30000,30048,78,30-04-14,19-05-14,19,1,446,295,1,1,5.172066391,0,11,1502,432,3
0,5,0,92,Clayton Smith,Virginia Beach,1,0,5,600,248,17,30-04-14,15-05-14,15,1,486,58,1,1,3,0,0,274,57,3
1,5,6,86,L.B. Deyo,Austin,8,1,13,19000,37915,139,30-04-14,30-05-14,30,1,698,586,1,1,12,0,1,291,204,0
1,2,13,114,Alex Blom,The Hague,2,4,3,1000,1000,18,30-04-14,30-05-14,30,1,84,124,1,1,5.172066391,0,1,184,112,0
1,5,5,49,Madison Detro,San Francisco,0,0,6,4000,5258,28,30-04-14,01-06-14,32,0,0,6,1,1,1,0,0,342,94,0
0,3,12,106,Tincture Ltd,London,0,0,13,8000,6176,108,30-04-14,30-05-14,30,0,0,45,0,1,4,0,7,947,104,0
0,5,6,140,Jake Shillan,Los Angeles,0,2,17,5000,496,14,30-04-14,30-05-14,30,1,403,160,1,1,5.172066391,6,4,553,184,1
1,5,7,27,The Doctor Yum Project,Fredericksburg,0,0,4,2500,3119,30,30-04-14,30-05-14,30,1,346,202,1,1,5.172066391,0,3,280,105,0
1,5,10,115,Josh Blakesley Band,Alexandria,3,4,20,35000,36865,182,30-04-14,30-05-14,30,1,3234,1020,1,1,2,3,0,255,42,2
1,5,6,50,Noel D. Orput,Los Angeles,0,1,9,10000,10051,62,30-04-14,30-05-14,30,1,710,354,1,2,4,0,0,400,61,0
0,5,4,104,Angelo Gotsis,Hillside,0,1,6,60000,1252,44,30-04-14,14-06-14,45,1,1329,331,1,3,12,0,27,1444,221,12
0,5,5,7,UncommonBreed™,San Diego,4,1,11,18000,377,13,29-04-14,31-05-14,32,1,240,76,0,1,5.172066391,0,26,686,274,13
0,5,6,37,Stephanie Gaweda,Brooklyn,1,0,12,8700,4516,69,29-04-14,29-05-14,30,1,455,863,1,1,1,3,5,810,178,0
1,5,0,10,Darlene & Ana Dame,Boise,6,3,17,4000,5037,148,29-04-14,29-05-14,30,0,0,378,1,1,1,0,24,698,127,0
0,5,5,72,Taylor R. Pfohl,Salt Lake City,0,1,6,1350,186,5,29-04-14,03-06-14,35,1,967,20,0,1,5.172066391,0,9,1051,46,0
1,5,12,19,Kennon James,Hutto,2,25,9,14000,21396,339,29-04-14,29-05-14,30,1,1163,1794,1,1,10,0,10,471,93,0
0,5,13,138,Christian Matthew Pack,Baltimore,0,0,5,400,240,5,29-04-14,29-05-14,30,1,164,21,0,1,5.172066391,0,0,245,93,0
1,5,10,83,Gregg Barnes,Round Rock,0,0,8,3000,3090,24,29-04-14,29-05-14,30,0,0,213,1,1,5.172066391,0,0,362,44,0
1,0,5,111,Samantha Lentini,Melbourne,0,0,8,2000,3050,19,29-04-14,31-05-14,31,1,657,96,0,1,5.172066391,0,3,312,235,0
1,3,0,10,"Staffs Uni, Fine art Ba (Hons) MMXIV",Staffordshire,0,0,7,800,800,27,29-04-14,22-05-14,23,1,225,129,1,1,5.172066391,0,0,203,142,0
1,5,5,49,Ian Shepard,Seattle,1,0,29,5000,5721,16,29-04-14,29-05-14,30,0,0,38,1,1,4,0,19,737,163,0
0,5,4,104,Joe Johnston,Fresno,0,2,14,2300,406,9,29-04-14,09-05-14,10,1,22,43,1,1,4,0,0,268,38,0
1,5,14,130,Chris Davis,Edinburgh,1,1,5,5000,5080,68,29-04-14,08-06-14,40,1,954,153,1,2,3,0,0,468,69,0
0,1,8,126,Happy Hour Games,Montreal,0,3,10,5000,524,20,29-04-14,29-05-14,30,1,573,66,1,1,3,0,21,1443,171,0
0,5,6,37,Regina Woiler,Memphis,2,3,10,5313,179,6,29-04-14,19-05-14,20,1,405,13,0,1,2,0,0,421,79,0
0,5,11,53,Paul Pardue,San Jose,0,0,7,250,161,5,29-04-14,12-05-14,12,1,33,0,0,9,0,0,4,153,29,0
1,5,14,85,The World Voice Ensemble,New York,0,0,8,5000,5212,18,29-04-14,23-05-14,23,1,433,129,1,1,5.172066391,0,13,856,296,0
0,5,11,98,Robert Glieden,Carver,0,0,5,250,25,1,29-04-14,12-05-14,12,1,186,4,1,1,5.172066391,0,0,149,100,0
1,5,13,63,Carbide 3D LLC,El Segundo,5,76,11,30000,513665,363,29-04-14,30-05-14,30,0,0,2626,1,1,5.172066391,0,29,1504,192,18
1,1,5,7,GIN CLOTHING,Toronto,0,0,2,500,500,5,29-04-14,29-05-14,30,0,0,0,1,2,5.172066391,0,1,118,69,0
1,5,10,71,"Thick - Brett, Adam, and Peter",Brooklyn,4,3,12,3000,3300,90,30-04-14,29-05-14,29,1,513,194,1,1,1,0,0,398,146,1
0,0,5,111,Josh Gray,Melbourne,0,2,9,4500,210,5,30-04-14,30-05-14,30,1,310,21,1,1,5.172066391,0,0,199,62,0
0,5,7,55,Toni Marie Davis,Baltimore,0,0,2,2300000,1,1,30-04-14,01-06-14,31,0,0,1,0,1,5.172066391,0,0,245,161,0
0,5,8,81,SaltyPepper Games,New York,15,7,9,5000,1935,104,30-04-14,28-05-14,28,1,172,397,1,1,5.172066391,2,23,1169,156,0
0,5,7,55,Huntsville Barbecue Company,Ogden,0,0,10,25000,1191,19,30-04-14,30-05-14,30,1,713,1575,1,1,2,0,6,678,111,0
1,5,7,55,Tyler Lawrence Cooley,Frankfort,0,0,12,500,1235,24,30-04-14,15-05-14,15,1,437,28,0,1,5.172066391,0,4,301,74,0
0,5,12,88,Joani Ward,Washington,2,7,11,6000,255,11,30-04-14,22-05-14,22,1,706,79,1,1,4,0,0,269,79,0
1,5,4,104,Po Campo,Chicago,8,2,10,7500,11679,169,30-04-14,30-05-14,30,0,0,555,1,1,5.172066391,0,23,1604,134,2
1,1,1,62,André-Guy Landry,Moncton,9,4,17,3000,4100,89,30-04-14,30-05-14,30,1,377,333,1,2,1,0,19,270,55,0
1,5,14,130,Awesome Theatre,San Francisco,3,0,8,3333,3543,57,30-04-14,14-06-14,45,0,0,509,1,1,5.172066391,0,6,1286,101,0
1,5,6,46,Daniel Benedict,Owensboro,3,19,25,9500,12047,254,30-04-14,30-05-14,30,0,0,1081,1,1,1,0,8,322,106,2
1,5,14,100,Elemental Theatre,Providence,1,0,6,2500,2705,57,30-04-14,01-06-14,32,1,693,314,1,2,5,0,0,227,142,0
0,5,13,122,Kurtis Eddy,Whiteland,0,0,9,4000,630,7,30-04-14,04-06-14,35,0,0,0,1,1,5.172066391,0,0,393,60,0
0,5,13,63,Glenn Norman Everley,New Orleans,0,2,6,30000,206,7,30-04-14,31-05-14,30,0,0,2,1,1,7,0,0,627,213,0
0,1,7,27,Natasha Hockley,London,1,0,5,10000,10,1,30-04-14,20-05-14,20,1,422,15,0,1,5.172066391,0,0,1541,668,0
1,5,6,37,Tom Ford,Los Angeles,12,2,8,1000,2023,50,30-04-14,31-05-14,31,1,2427,524,1,2,2,0,11,698,350,0
1,5,10,83,Steven Dreams,Prescott,2,0,9,1500,1585,14,30-04-14,30-05-14,30,0,0,151,1,1,5.172066391,0,0,206,122,0
0,5,13,63,motool,Flagstaff,2,3,5,72000,1957,19,30-04-14,31-05-14,31,0,0,987,1,1,2,1,14,1859,180,4
0,5,10,102,| moss |,Los Angeles,2,0,8,11000,5065,47,30-04-14,15-06-14,45,1,282,50,1,1,1,0,0,638,84,0
0,5,6,52,Jason Elkin,Napa,0,0,12,80000,2325,27,30-04-14,01-06-14,32,1,941,172,1,1,5.172066391,1,2,553,208,0
1,5,8,59,Wiggle Planet,Petaluma,8,3,9,15000,15719,144,30-04-14,03-06-14,33,0,0,562,1,1,5.172066391,2,24,1388,208,1
1,5,8,126,Jae & Kerry Ok,Seattle,1,1,7,5000,5132,28,30-04-14,30-05-14,30,1,290,57,1,1,2,0,11,751,126,0
0,5,12,106,"Don Gaddis, author and entrepreneur",Cleveland,0,2,9,2500,300,4,30-04-14,30-05-14,30,1,486,107,1,2,5.172066391,0,0,113,79,0
0,5,10,83,Brett Ferguson,New York,3,0,10,15000,2272,50,30-04-14,30-05-14,30,1,1588,116,1,2,9,0,0,316,106,1
1,5,6,37,David Thorpe,New York,20,32,26,115000,120574,1968,30-04-14,30-05-14,30,1,435,6810,1,1,7,0,20,603,250,2
1,5,10,68,Brent Brown,Chicago,1,0,6,2000,2007,38,30-04-14,28-05-14,27,0,0,212,1,1,5.172066391,0,0,79,56,0
1,3,12,51,Paola Kathuria,London,11,6,11,1900,2023,93,30-04-14,21-05-14,21,1,140,88,0,1,39,1,3,1046,50,0
1,5,6,37,Costa Boutsikaris,Amherst,2,7,12,18000,36652,714,30-04-14,30-05-14,29,1,854,9468,1,2,5,0,3,700,83,0
0,5,13,16,CENTR Camera,San Francisco,7,409,9,900000,607628,2062,30-04-14,30-05-14,30,0,0,6791,1,1,5.172066391,0,38,694,212,10
1,5,6,86,Benjamin Dickinson,Brooklyn,8,5,12,30000,32001,318,30-04-14,01-06-14,31,1,5,1042,1,2,12,0,12,553,133,1
1,5,13,127,Marcio Pugina,Provo,5,69,16,60000,61464,125,30-04-14,29-05-14,29,1,134,2031,1,1,4,0,13,1458,94,9
0,2,8,126,Michel Dijkstra,Nederland,1,0,13,6000,5,1,30-04-14,30-05-14,30,1,47,6,1,1,5.172066391,0,0,410,20,0
1,5,7,39,The Bauhaus Family,Minneapolis,10,48,29,25000,42772,369,30-04-14,30-05-14,30,1,298,1174,1,1,2,0,18,2523,86,2
0,5,9,73,Steven Tragash,La Quinta,0,0,8,40000,60,3,30-04-14,30-05-14,30,0,0,0,1,1,5.172066391,0,33,304,64,0
1,5,7,48,Jake and Karen Fairbairn,Arkville,2,10,14,13500,13751,86,30-04-14,25-05-14,25,1,569,931,1,1,1,0,5,727,126,0
1,5,12,88,Ashleigh Bennett and Kristie Martin,Providence,0,2,6,600,850,23,30-04-14,14-06-14,45,0,0,86,1,2,5,0,0,286,50,0
0,5,1,62,Joe StPierre,Danvers,4,1,22,9000,1781,49,30-04-14,30-05-14,29,1,3926,232,1,1,10,0,4,142,227,0
1,3,4,35,MA TEXTILE FUTURES 2014,King's Cross,0,0,8,3000,3450,62,30-04-14,14-05-14,14,0,0,368,1,1,5.172066391,0,2,271,322,0
1,5,6,5,Lindsay and Alex Small-Butera,Boston,9,151,20,50000,112723,2264,30-04-14,30-05-14,30,0,0,13671,1,1,5.172066391,1,15,424,218,0
0,5,7,121,Alison Meehan,Wilmington,5,2,17,55000,5820,63,30-04-14,14-06-14,45,1,395,970,1,1,5,2,5,1087,130,0
0,5,7,55,Casey Paige / Jack Achenbach,Providence,1,0,4,6000,210,5,30-04-14,31-05-14,30,1,266,25,1,1,5.172066391,0,0,275,46,0
1,5,5,49,NIVOSE,Chamonix-Mont-Blanc,1,1,16,20000,26476,225,30-04-14,30-05-14,30,1,1190,971,1,1,5.172066391,0,10,11,10,0
1,5,1,6,Chris Robinson,New York,6,1,12,4000,5423,249,30-04-14,23-05-14,23,1,407,261,1,1,34,0,11,592,70,1
1,1,4,104,Patrick Lehoux,Sudbury,4,23,11,15000,21582,323,30-04-14,19-06-14,50,1,421,4458,1,1,5.172066391,1,21,791,124,6
0,5,6,5,Charli Reid,Atlanta,0,0,6,8500,25,2,30-04-14,01-06-14,31,1,518,35,1,1,5.172066391,0,6,270,659,0
0,5,12,19,Kevin Kelly,New York,0,2,14,30000,7181,108,30-04-14,30-05-14,30,1,174,280,1,1,5.172066391,0,9,654,116,1
1,3,5,95,Shannon Kennedy,Dundee,1,5,4,150,162,13,30-04-14,20-05-14,20,1,256,169,1,1,5.172066391,0,3,332,78,1
0,3,12,51,Matthew Bell,Chichester,3,0,14,910,31,4,30-04-14,30-05-14,30,1,132,161,1,1,3,0,3,1062,68,0
1,5,1,62,Tomas Holub,Klatovy,8,20,20,9000,9036,244,30-04-14,14-06-14,45,1,179,666,1,1,4,1,35,1064,71,3
0,3,13,63,Dr William Lockitt,Rhyl,0,1,7,5000,640,11,30-04-14,30-05-14,30,0,0,188,1,1,5.172066391,0,8,771,63,0
0,5,13,127,Donald Vitez,Newton,6,1,6,100000,211,9,30-04-14,25-05-14,25,1,0,76,1,1,5.172066391,0,32,3333,125,1
0,3,14,85,Lasso the Moon,London,0,0,8,35000,9220,98,30-04-14,30-05-14,30,0,0,381,1,1,5.172066391,0,0,391,22,0
1,4,1,62,Damon Keen,Auckland,4,11,11,8500,13967,250,30-04-14,31-05-14,30,1,241,960,1,1,5,0,8,586,110,0
0,5,13,63,Wm. Hovey Smith,New Orleans,2,2,6,2800,177,7,30-04-14,31-05-14,31,1,301,1,1,3,1,0,0,761,675,0
0,3,0,10,Sanita Diana Belska,Greater London,0,0,28,5500,151,2,30-04-14,30-05-14,30,0,0,0,1,1,5.172066391,0,11,256,38,0
0,5,6,84,Chazz Dixon,Chicago,3,0,10,15000,62,7,30-04-14,31-05-14,31,1,465,176,1,1,5.172066391,1,0,464,205,0
0,0,8,126,Necrik,Sydney,2,12,11,30000,1486,12,30-04-14,04-06-14,35,1,542,46,1,2,5,1,42,296,113,3
0,3,12,19,Novacarta,Geneva,0,0,7,25000,4126,51,30-04-14,30-05-14,30,0,0,593,1,1,1,0,13,2983,135,0
1,5,11,97,Make.Shift,Bellingham,2,1,7,1300,1301,34,30-04-14,28-05-14,28,1,743,271,1,1,2,0,0,327,68,0
0,5,0,10,d. shelby,St. Louis,0,0,4,3000,7,2,30-04-14,30-05-14,30,0,0,2,1,1,5.172066391,0,19,151,43,0
1,5,6,37,Sahar Khadjenoury,Genoa,3,0,8,3000,3360,33,30-04-14,30-05-14,30,1,4353,203,1,1,1,0,0,231,77,0
1,5,8,126,Dog Might Games,Pinckney,10,27,10,2500,6310,95,30-04-14,01-06-14,32,1,240,44,1,2,7,0,22,733,133,0
1,5,10,40,ЯΛRΞ ИNUĐΞS,Memphis,0,3,9,450,644,31,30-04-14,09-06-14,40,0,0,241,1,1,5.172066391,0,0,180,52,0
0,5,6,37,Dina Gruenfeld,SE Portland,0,0,9,82000,7070,35,30-04-14,30-05-14,30,1,218,70,1,1,4,0,6,510,200,0
1,5,6,120,Russell Sharman,Ventura,0,0,6,750,1050,17,30-04-14,08-05-14,7,0,0,44,1,3,6,0,0,355,123,0
0,5,6,120,The Cinemapreneurs,Davis,0,0,7,2400,27,3,30-04-14,07-05-14,7,1,604,1,0,1,5.172066391,0,0,363,155,0
1,5,0,105,Durham Central Park,Durham,8,5,11,25000,29473,372,30-04-14,31-05-14,30,1,970,1375,1,2,0,0,4,305,97,2
1,5,6,120,Megan Melrose,Savannah,3,2,8,3300,3400,14,30-04-14,25-05-14,25,1,860,119,1,1,5.172066391,0,9,654,112,0
0,1,5,49,issa&lexii,Halifax,1,3,2,15000,33,3,30-04-14,30-05-14,30,1,970,1,0,1,5.172066391,0,0,181,56,0
0,5,6,37,Katrina Shull,Missoula,3,0,7,5150,585,12,30-04-14,16-05-14,16,0,0,48,1,1,5.172066391,0,2,404,105,0
0,5,7,47,Leslie Ann,Tempe,0,0,7,30000,305,4,30-04-14,30-05-14,30,1,580,219,1,1,1,0,0,362,61,0
0,0,10,64,Matthew Beer,Adelaide,0,0,5,5000,20,1,30-04-14,30-05-14,30,1,321,8,0,1,5.172066391,0,0,68,54,0
1,5,4,104,Prometheus Lights,Mountain View,4,70,8,6750,98495,1504,30-04-14,30-05-14,30,1,340,374,1,3,29,5,19,2000,280,0
1,5,0,80,Liz Droge-Young,Syracuse,1,0,7,700,1351,24,30-04-14,30-05-14,30,1,415,12,1,1,1,0,4,381,125,0
1,5,3,34,Mickey Mahar,Vienna,1,0,11,4000,6534,133,30-04-14,21-05-14,21,1,1495,495,1,1,5.172066391,0,4,690,100,0
0,3,1,41,Hannah Partridge,Devon,4,4,14,8000,1689,37,30-04-14,30-05-14,30,1,403,232,1,1,1,0,5,832,143,0
0,5,7,56,Chris Shinsky,San Diego,1,9,16,29192,5931,14,30-04-14,09-06-14,40,1,102,40,1,1,5.172066391,0,4,1013,277,0
0,5,11,97,Jared Lawson,San Francisco,3,0,8,5500,190,2,30-04-14,02-06-14,32,1,189,0,1,1,5.172066391,0,1,383,63,4
1,5,10,115,Mike Haddox,West Deerfield Beach,0,2,10,5000,5010,42,30-04-14,30-05-14,30,0,0,315,1,1,5.172066391,0,0,161,62,0
0,5,12,88,Spinner Publications,Nantucket,0,0,8,5000,1075,15,30-04-14,17-06-14,47,0,0,45,1,2,0,0,5,683,171,0
0,5,4,104,Adam Valmassoi,Seattle,0,0,9,10000,50,2,30-04-14,30-05-14,30,1,318,21,1,1,5.172066391,0,15,1255,239,0
1,5,6,52,Little Rockstars Production,Raleigh,17,0,7,1000,1070,12,30-04-14,31-05-14,30,1,764,157,1,1,2,0,0,220,110,0
1,5,6,37,Holly Mosher,Los Angeles,12,5,24,50000,55502,317,30-04-14,31-05-14,30,1,1965,1037,1,2,40,0,8,1307,133,0
0,5,10,83,Another Mark,Flatwoods,0,0,3,3500,30,2,30-04-14,14-06-14,45,1,210,26,1,1,5.172066391,0,0,154,142,1
1,5,12,143,Jon Garett & Richard Walsh,Minneapolis,2,2,10,2000,2655,49,30-04-14,02-06-14,32,0,0,134,1,1,2,0,6,827,151,0
0,3,6,120,Tinofara Michael Hapaguti,Hertfordshire,0,1,8,600,20,2,30-04-14,30-05-14,30,0,0,0,0,1,1,0,0,186,229,0
0,5,1,26,Tony Kittrell,Laurel,3,5,22,2700,495,24,30-04-14,30-05-14,30,0,0,84,1,2,10,0,14,1093,145,0
0,5,8,59,Kevin O'Shea,Hermosa Beach,0,2,2,5000,50,1,30-04-14,30-05-14,30,1,911,33,0,1,5.172066391,0,0,115,17,0
1,5,7,121,Kevin Johnson,Dover,4,3,7,7500,8036,81,30-04-14,10-06-14,40,1,395,511,1,1,4,0,6,796,96,0
1,5,12,88,John Rico,Denver,0,1,5,1000,1630,35,30-04-14,30-05-14,30,1,94,43,1,2,0,0,0,794,91,3
1,5,6,120,John Joyner,Brooklyn,1,5,4,1200,1256,23,30-04-14,30-05-14,30,1,320,143,1,1,1,0,0,173,119,0
0,5,5,2,Robert Rivera,Orlando,0,1,7,85000,465,8,30-04-14,31-05-14,30,1,349,79,1,1,3,0,13,707,102,0
1,5,12,19,Kate Tyler Hayes,Fort Lauderdale,0,0,5,2300,2490,12,30-04-14,30-05-14,30,1,317,0,1,1,5.172066391,0,0,383,295,0
1,5,13,8,Tony Conte,New York,13,0,7,160,371,39,30-04-14,30-05-14,30,0,0,4,1,1,5.172066391,0,2,313,89,0
1,5,6,50,Scott Swain,Orem,1,0,7,1500,1605,19,30-04-14,30-05-14,30,1,383,20,1,2,1,0,0,222,48,0
0,0,13,127,Espranza Innovations,Chandigarh,0,0,8,50000,22,5,30-04-14,09-06-14,40,0,0,0,1,1,5.172066391,0,5,1004,140,0
1,5,0,105,Shawn Theron,Baltimore,4,6,18,9500,10718,165,30-04-14,30-05-14,30,1,922,1412,1,1,5.172066391,0,10,1789,167,0
0,5,5,7,Christina Babcock,Orland Park,0,0,4,26000,15,1,30-04-14,30-05-14,30,0,0,0,0,1,5.172066391,0,2,260,27,0
1,5,6,37,Chris Furbee & Herbert Bennett,Oakland,3,1,12,5500,7283,101,30-04-14,30-05-14,30,1,769,1640,1,1,3,0,4,623,50,0
1,5,3,125,Radio Bean,Burlington,7,7,32,40000,41360,304,30-04-14,29-05-14,28,0,0,1330,1,1,6,0,27,1451,129,0
0,5,2,32,Dennis F. Stapley,Willard,0,0,11,35000,5353,20,30-04-14,30-05-14,30,1,93,123,1,1,5.172066391,0,12,786,155,0
0,5,5,7,Shirt Bag,East Norwalk,1,0,7,8500,649,13,30-04-14,30-05-14,30,1,1325,53,1,1,5.172066391,0,7,504,76,0
0,5,5,20,Emma Henning,Chicago,1,1,21,40000,2537,27,30-04-14,01-06-14,31,1,563,382,1,1,2,0,24,1030,96,0
1,5,0,92,RepertorioNYC,New York,0,0,7,4000,4054,37,30-04-14,01-06-14,31,1,384,167,1,1,5.172066391,0,0,417,120,0
1,5,6,37,Matthew Hashiguchi,Boston,23,4,23,15000,15803,142,30-04-14,01-06-14,31,1,0,1111,1,2,23,0,17,2565,462,1
1,5,10,107,Home & Away,St. Louis,3,1,8,250,500,10,30-04-14,30-05-14,30,1,854,37,1,2,3,0,0,61,31,0
